지표연도,적용기간,성별,시도,시군구,평균 기대수명,보험료1분위,보험료2분위,보험료3분위,보험료4분위,보험료5분위,기대수명격차
2021,6년,남성,충청남도,태안군,79.93,73.86,79.66,81.14,82.90,83.64,9.78
2021,6년,여성,충청남도,태안군,87.49,83.74,88.93,89.51,87.50,88.30,4.56
2021,6년,전체,충청남도,태안군,83.77,78.44,84.08,85.59,85.66,86.19,7.76
2021,4년,남성,전라북도,전체,80.68,74.42,81.50,82.29,83.17,83.44,9.02
2021,4년,여성,전라북도,전체,87.35,83.21,87.43,87.94,88.88,90.69,7.48
2021,4년,전체,전라북도,전체,84.21,78.68,84.62,85.39,86.42,87.25,8.57
2021,6년,남성,전라북도,전주시 완산구,81.89,76.59,82.57,82.47,84.41,84.60,8.01
2021,6년,여성,전라북도,전주시 완산구,87.55,84.27,87.08,88.03,88.29,91.01,6.74
2021,6년,전체,전라북도,전주시 완산구,85.02,80.45,85.16,85.56,86.74,88.22,7.77
2021,6년,남성,전라북도,전주시 덕진구,81.83,77.02,81.59,82.55,83.58,85.84,8.82
2021,6년,여성,전라북도,전주시 덕진구,87.40,83.35,87.49,87.82,89.35,91.30,7.95
2021,6년,전체,전라북도,전주시 덕진구,84.83,80.25,84.63,85.33,86.68,89.09,8.84
2021,6년,남성,전라북도,군산시,80.17,74.03,81.00,81.79,81.71,83.70,9.68
2021,6년,여성,전라북도,군산시,86.57,82.96,87.27,86.99,86.91,89.22,6.26
2021,6년,전체,전라북도,군산시,83.49,78.19,84.29,84.63,84.59,86.72,8.52
2021,6년,남성,전라북도,익산시,80.29,74.72,80.34,82.39,82.44,82.81,8.09
2021,6년,여성,전라북도,익산시,86.43,82.83,86.55,86.48,87.74,89.42,6.59
2021,6년,전체,전라북도,익산시,83.59,78.70,83.57,84.80,85.35,86.51,7.81
2021,6년,남성,전라북도,정읍시,79.25,72.26,81.20,80.32,82.42,82.08,9.81
2021,6년,여성,전라북도,정읍시,86.51,82.10,85.77,88.41,87.81,90.24,8.14
2021,6년,전체,전라북도,정읍시,83.04,76.77,83.72,84.39,85.71,86.02,9.25
2021,6년,남성,전라북도,남원시,79.67,72.30,80.48,82.73,82.25,82.69,10.39
2021,6년,여성,전라북도,남원시,88.12,83.28,88.06,90.13,89.96,91.82,8.54
2021,6년,전체,전라북도,남원시,83.98,77.40,84.31,86.71,86.34,87.37,9.97
2021,6년,남성,전라북도,김제시,78.59,70.95,80.04,79.10,83.47,81.86,10.91
2021,6년,여성,전라북도,김제시,87.53,81.38,86.81,89.71,91.93,90.79,9.41
2021,6년,전체,전라북도,김제시,83.03,75.59,83.69,84.41,87.89,86.20,10.61
2021,6년,남성,전라북도,완주군,80.30,73.99,81.62,83.05,82.77,81.79,7.80
2021,6년,여성,전라북도,완주군,87.32,84.02,88.52,87.33,87.86,89.39,5.38
2021,6년,전체,전라북도,완주군,83.88,78.57,85.15,85.40,85.53,85.59,7.02
2021,6년,남성,전라북도,진안군,79.95,74.90,78.12,83.17,83.75,82.11,7.21
2021,6년,여성,전라북도,진안군,86.13,82.55,85.72,86.61,87.59,89.09,6.54
2021,6년,전체,전라북도,진안군,83.27,78.51,82.22,85.10,85.96,86.19,7.68
2021,6년,남성,전라북도,무주군,79.20,72.60,80.28,82.22,80.66,81.85,9.25
2021,6년,여성,전라북도,무주군,86.71,82.55,87.02,86.06,90.23,89.66,7.11
2021,6년,전체,전라북도,무주군,82.90,77.05,83.83,84.23,85.01,85.82,8.77
2021,6년,남성,전라북도,장수군,79.96,72.47,81.10,82.92,82.10,85.13,12.66
2021,6년,여성,전라북도,장수군,87.44,82.06,88.93,86.74,91.26,89.99,7.93
2021,6년,전체,전라북도,장수군,84.00,76.70,85.02,85.34,87.34,89.09,12.39
2021,6년,남성,전라북도,임실군,80.04,72.29,80.92,81.22,83.40,84.51,12.22
2021,6년,여성,전라북도,임실군,87.32,82.74,87.76,90.69,87.84,89.82,7.08
2021,6년,전체,전라북도,임실군,83.62,76.80,84.22,85.37,86.27,87.39,10.59
2021,6년,남성,전라북도,순창군,79.21,73.00,79.33,81.21,81.61,82.66,9.66
2021,6년,여성,전라북도,순창군,87.07,81.65,92.13,86.98,87.86,90.64,8.99
2021,6년,전체,전라북도,순창군,83.07,76.89,84.69,84.32,84.79,86.78,9.89
2021,6년,남성,전라북도,고창군,79.22,73.30,81.37,80.06,81.90,81.08,7.78
2021,6년,여성,전라북도,고창군,86.57,83.14,85.73,87.40,88.24,89.43,6.30
2021,6년,전체,전라북도,고창군,83.10,77.89,83.93,83.97,85.70,85.18,7.28
2021,6년,남성,전라북도,부안군,79.65,72.35,81.42,81.91,82.12,82.84,10.49
2021,6년,여성,전라북도,부안군,86.60,81.75,88.14,88.30,87.87,88.03,6.28
2021,6년,전체,전라북도,부안군,83.25,76.58,85.04,85.46,85.26,85.75,9.17
2021,4년,남성,전라남도,전체,79.79,73.23,80.29,81.38,82.27,83.15,9.93
2021,4년,여성,전라남도,전체,86.98,82.66,87.14,88.00,88.77,89.61,6.96
2021,4년,전체,전라남도,전체,83.57,77.76,83.73,85.01,85.84,86.75,8.99
2021,6년,남성,전라남도,목포시,78.84,71.67,79.83,80.58,81.64,82.24,10.57
2021,6년,여성,전라남도,목포시,85.15,80.22,85.35,86.07,87.01,88.10,7.88
2021,6년,전체,전라남도,목포시,82.16,75.74,82.77,83.53,84.67,85.48,9.74
2021,6년,남성,전라남도,여수시,80.14,74.86,80.36,81.12,82.20,83.14,8.28
2021,6년,여성,전라남도,여수시,86.61,83.15,86.61,86.48,89.06,88.79,5.64
2021,6년,전체,전라남도,여수시,83.49,78.88,83.46,84.06,85.80,86.21,7.33
2021,6년,남성,전라남도,순천시,80.94,75.45,80.99,81.75,83.75,84.07,8.62
2021,6년,여성,전라남도,순천시,87.34,83.43,87.52,88.65,89.04,89.52,6.09
2021,6년,전체,전라남도,순천시,84.45,79.48,84.41,85.43,86.85,87.35,7.87
2021,6년,남성,전라남도,나주시,79.56,73.19,80.09,81.28,82.10,82.63,9.45
2021,6년,여성,전라남도,나주시,87.18,82.71,87.36,87.78,89.18,90.01,7.30
2021,6년,전체,전라남도,나주시,83.59,77.69,83.90,84.95,85.93,86.91,9.22
2021,6년,남성,전라남도,광양시,80.80,76.27,79.95,82.11,82.37,84.23,7.96
2021,6년,여성,전라남도,광양시,87.03,83.83,88.91,88.00,85.85,89.80,5.97
2021,6년,전체,전라남도,광양시,84.18,79.93,84.34,85.50,84.62,87.31,7.38
2021,6년,남성,전라남도,담양군,80.62,73.64,81.73,80.32,84.34,85.99,12.35
2021,6년,여성,전라남도,담양군,87.02,82.49,86.52,87.57,89.16,91.53,9.03
2021,6년,전체,전라남도,담양군,84.10,77.70,84.34,84.15,87.82,89.34,11.63
2021,6년,남성,전라남도,곡성군,79.37,74.24,79.79,80.74,81.93,81.10,6.85
2021,6년,여성,전라남도,곡성군,88.10,86.98,89.90,86.65,88.83,89.14,2.17
2021,6년,전체,전라남도,곡성군,83.77,80.05,84.46,84.04,85.58,85.31,5.26
2021,6년,남성,전라남도,구례군,80.23,72.87,81.45,81.98,82.46,85.64,12.77
2021,6년,여성,전라남도,구례군,87.20,82.84,86.98,88.01,90.86,89.78,6.95
2021,6년,전체,전라남도,구례군,84.00,77.51,84.71,85.25,86.89,88.03,10.52
2021,6년,남성,전라남도,고흥군,78.00,71.24,78.67,79.86,80.95,80.95,9.71
2021,6년,여성,전라남도,고흥군,87.33,82.90,88.38,87.32,89.95,89.22,6.33
2021,6년,전체,전라남도,고흥군,82.63,76.36,83.77,83.63,85.53,85.37,9.01
2021,6년,남성,전라남도,보성군,78.49,72.28,80.12,81.52,80.12,80.08,7.80
2021,6년,여성,전라남도,보성군,87.57,83.43,87.30,87.16,92.02,89.18,5.75
2021,6년,전체,전라남도,보성군,83.02,77.28,83.99,84.67,85.26,84.68,7.40
2021,6년,남성,전라남도,화순군,79.31,74.04,80.36,79.97,80.19,83.20,9.16
2021,6년,여성,전라남도,화순군,86.78,81.44,86.64,88.84,87.82,90.85,9.41
2021,6년,전체,전라남도,화순군,83.35,77.75,83.79,84.62,84.37,87.61,9.86
2021,6년,남성,전라남도,장흥군,78.13,71.17,79.19,80.16,79.44,82.77,11.59
2021,6년,여성,전라남도,장흥군,86.32,80.35,86.27,86.91,89.43,88.91,8.56
2021,6년,전체,전라남도,장흥군,82.44,75.36,83.29,83.84,84.39,86.69,11.33
2021,6년,남성,전라남도,강진군,79.06,71.63,81.40,81.18,82.04,81.23,9.60
2021,6년,여성,전라남도,강진군,87.44,83.52,87.04,88.12,87.57,92.70,9.18
2021,6년,전체,전라남도,강진군,83.44,77.08,84.62,85.09,85.30,86.29,9.20
2021,6년,남성,전라남도,해남군,77.62,70.35,78.10,78.43,81.02,81.93,11.57
2021,6년,여성,전라남도,해남군,85.76,80.36,85.00,88.78,87.10,89.00,8.64
2021,6년,전체,전라남도,해남군,81.79,74.89,81.83,83.54,84.48,85.64,10.75
2021,6년,남성,전라남도,영암군,78.85,74.37,79.11,78.67,81.19,81.52,7.15
2021,6년,여성,전라남도,영암군,86.52,81.51,86.22,87.68,89.07,90.21,8.70
2021,6년,전체,전라남도,영암군,82.86,77.89,82.74,83.23,85.22,85.87,7.99
2021,6년,남성,전라남도,무안군,78.45,70.98,78.61,81.19,81.34,81.96,10.98
2021,6년,여성,전라남도,무안군,86.05,82.40,85.39,87.39,88.12,88.14,5.73
2021,6년,전체,전라남도,무안군,82.39,76.23,82.22,84.52,84.85,85.54,9.31
2021,6년,남성,전라남도,함평군,79.10,72.53,79.96,81.43,82.76,81.04,8.51
2021,6년,여성,전라남도,함평군,86.49,82.03,86.16,89.64,88.59,87.96,5.92
2021,6년,전체,전라남도,함평군,82.90,76.80,82.95,86.06,85.98,84.90,8.10
2021,6년,남성,전라남도,영광군,77.91,70.66,79.44,79.75,81.25,80.63,9.97
2021,6년,여성,전라남도,영광군,86.96,82.44,87.95,88.85,88.05,88.67,6.23
2021,6년,전체,전라남도,영광군,82.19,75.62,83.59,84.31,84.68,84.56,8.93
2021,6년,남성,전라남도,장성군,79.48,72.76,80.59,80.99,82.49,82.57,9.82
2021,6년,여성,전라남도,장성군,86.41,81.09,85.12,87.62,90.21,89.56,8.47
2021,6년,전체,전라남도,장성군,82.99,76.46,83.00,84.55,86.53,86.25,9.78
2021,6년,남성,전라남도,완도군,78.90,72.26,78.47,81.06,81.85,82.33,10.07
2021,6년,여성,전라남도,완도군,85.78,83.07,85.06,87.53,86.96,87.24,4.17
2021,6년,전체,전라남도,완도군,82.49,77.20,81.74,84.60,84.77,85.38,8.19
2021,6년,남성,전라남도,진도군,76.85,71.35,77.06,78.63,77.42,81.60,10.25
2021,6년,여성,전라남도,진도군,85.66,79.45,86.50,86.38,89.09,88.89,9.44
2021,6년,전체,전라남도,진도군,81.26,74.91,81.92,82.77,82.99,85.75,10.84
2021,6년,남성,전라남도,신안군,78.10,70.63,79.12,79.62,81.58,81.59,10.96
2021,6년,여성,전라남도,신안군,86.05,80.17,86.44,87.68,88.05,89.25,9.08
2021,6년,전체,전라남도,신안군,81.99,74.48,82.79,83.73,85.00,85.66,11.18
2021,4년,남성,경상북도,전체,80.13,74.12,80.68,81.34,82.45,83.38,9.26
2021,4년,여성,경상북도,전체,86.77,82.72,87.15,87.53,88.12,89.35,6.63
2021,4년,전체,경상북도,전체,83.64,78.28,84.06,84.71,85.68,86.67,8.39
2021,6년,남성,경상북도,포항시 남구,80.28,74.48,81.66,81.11,81.74,83.92,9.44
2021,6년,여성,경상북도,포항시 남구,85.95,82.35,85.62,86.89,86.86,88.62,6.28
2021,6년,전체,경상북도,포항시 남구,83.34,78.26,83.80,84.20,84.64,86.89,8.63
2021,6년,남성,경상북도,포항시 북구,80.50,75.83,80.75,81.41,82.30,83.43,7.60
2021,6년,여성,경상북도,포항시 북구,86.61,84.22,86.21,86.94,87.68,88.75,4.54
2021,6년,전체,경상북도,포항시 북구,83.79,80.02,83.59,84.52,85.37,86.50,6.48
2021,6년,남성,경상북도,경주시,79.98,75.34,79.70,81.83,82.10,82.00,6.65
2021,6년,여성,경상북도,경주시,86.43,83.07,86.59,86.91,87.34,89.24,6.17
2021,6년,전체,경상북도,경주시,83.50,79.16,83.38,84.89,85.30,85.76,6.59
2021,6년,남성,경상북도,김천시,79.51,73.01,79.94,81.23,81.75,82.75,9.74
2021,6년,여성,경상북도,김천시,86.06,82.07,86.80,86.68,88.08,87.43,5.36
2021,6년,전체,경상북도,김천시,83.00,77.39,83.58,84.25,85.32,85.44,8.04
2021,6년,남성,경상북도,안동시,79.81,73.64,80.61,81.40,81.31,83.13,9.50
2021,6년,여성,경상북도,안동시,86.93,82.67,87.55,86.89,88.40,90.50,7.83
2021,6년,전체,경상북도,안동시,83.51,78.03,84.23,84.44,84.99,86.83,8.80
2021,6년,남성,경상북도,구미시,80.67,76.02,81.42,81.64,81.51,83.59,7.57
2021,6년,여성,경상북도,구미시,86.46,82.78,86.72,88.17,87.02,89.31,6.54
2021,6년,전체,경상북도,구미시,83.85,79.47,84.31,85.27,84.62,86.76,7.30
2021,6년,남성,경상북도,영주시,79.91,72.43,81.21,81.27,83.02,84.00,11.56
2021,6년,여성,경상북도,영주시,87.12,82.35,87.11,88.86,89.47,89.30,6.95
2021,6년,전체,경상북도,영주시,83.57,76.96,84.47,84.96,86.59,86.90,9.94
2021,6년,남성,경상북도,영천시,78.68,72.18,80.07,80.44,80.47,81.71,9.53
2021,6년,여성,경상북도,영천시,85.48,81.19,85.66,86.98,87.23,87.43,6.24
2021,6년,전체,경상북도,영천시,82.14,76.34,83.08,83.73,83.97,84.87,8.54
2021,6년,남성,경상북도,상주시,79.08,73.88,79.24,79.89,81.52,81.83,7.94
2021,6년,여성,경상북도,상주시,87.73,83.45,86.75,88.27,89.27,92.85,9.40
2021,6년,전체,경상북도,상주시,83.38,78.37,83.24,84.04,85.57,86.70,8.32
2021,6년,남성,경상북도,문경시,79.40,74.13,79.32,80.78,80.93,82.78,8.65
2021,6년,여성,경상북도,문경시,86.61,82.60,86.55,87.43,88.04,89.23,6.63
2021,6년,전체,경상북도,문경시,83.16,78.30,83.03,84.32,84.60,86.33,8.03
2021,6년,남성,경상북도,경산시,80.40,75.68,80.77,80.93,82.34,83.08,7.39
2021,6년,여성,경상북도,경산시,86.22,83.54,86.11,86.91,86.69,88.02,4.49
2021,6년,전체,경상북도,경산시,83.51,79.58,83.61,84.10,84.89,85.85,6.26
2021,6년,남성,경상북도,군위군,79.05,73.28,79.43,78.69,83.66,82.42,9.14
2021,6년,여성,경상북도,군위군,86.50,84.63,84.05,87.59,87.74,91.57,6.95
2021,6년,전체,경상북도,군위군,82.66,77.99,81.89,82.97,85.82,86.87,8.89
2021,6년,남성,경상북도,의성군,78.32,71.08,79.80,79.63,81.69,81.30,10.22
2021,6년,여성,경상북도,의성군,86.00,80.51,86.34,86.89,88.90,88.47,7.96
2021,6년,전체,경상북도,의성군,82.17,75.33,83.19,83.31,85.47,85.14,9.81
2021,6년,남성,경상북도,청송군,79.87,75.32,80.57,79.91,80.18,85.57,10.24
2021,6년,여성,경상북도,청송군,87.71,85.40,85.94,89.55,88.65,89.52,4.12
2021,6년,전체,경상북도,청송군,83.84,80.04,83.24,84.84,84.40,87.80,7.77
2021,6년,남성,경상북도,영양군,78.46,69.48,78.42,82.80,80.92,83.68,14.20
2021,6년,여성,경상북도,영양군,86.51,80.64,86.20,89.12,90.59,88.79,8.15
2021,6년,전체,경상북도,영양군,82.53,74.21,82.32,86.13,85.43,86.47,12.26
2021,6년,남성,경상북도,영덕군,77.26,71.22,76.85,78.86,80.83,80.24,9.02
2021,6년,여성,경상북도,영덕군,86.45,80.19,87.44,90.14,86.89,89.82,9.63
2021,6년,전체,경상북도,영덕군,81.90,75.42,82.14,84.28,84.04,85.21,9.79
2021,6년,남성,경상북도,청도군,78.21,71.61,77.86,81.45,80.64,81.42,9.81
2021,6년,여성,경상북도,청도군,85.53,79.59,87.31,88.67,85.97,87.46,7.87
2021,6년,전체,경상북도,청도군,82.03,75.30,82.85,85.53,83.69,84.53,9.23
2021,6년,남성,경상북도,고령군,79.09,74.72,78.33,79.14,80.75,83.84,9.12
2021,6년,여성,경상북도,고령군,87.38,82.74,86.70,93.08,90.46,88.11,5.37
2021,6년,전체,경상북도,고령군,83.26,78.47,82.63,85.20,85.66,86.21,7.74
2021,6년,남성,경상북도,성주군,78.74,73.50,78.09,80.97,80.68,81.75,8.25
2021,6년,여성,경상북도,성주군,86.51,82.34,88.94,87.99,89.49,86.90,4.56
2021,6년,전체,경상북도,성주군,82.55,77.52,82.84,84.68,84.73,84.71,7.19
2021,6년,남성,경상북도,칠곡군,79.87,73.37,80.54,81.63,82.56,83.29,9.93
2021,6년,여성,경상북도,칠곡군,85.98,82.14,86.29,85.41,88.25,88.93,6.79
2021,6년,전체,경상북도,칠곡군,83.09,77.41,83.42,83.93,85.77,86.60,9.20
2021,6년,남성,경상북도,예천군,79.76,73.75,80.10,81.82,81.95,83.12,9.37
2021,6년,여성,경상북도,예천군,88.94,84.41,91.15,87.01,90.84,92.56,8.15
2021,6년,전체,경상북도,예천군,84.22,78.36,85.30,84.78,86.56,87.86,9.50
2021,6년,남성,경상북도,봉화군,78.68,72.38,80.21,80.40,80.76,80.83,8.45
2021,6년,여성,경상북도,봉화군,87.89,83.73,88.80,87.73,92.24,89.62,5.88
2021,6년,전체,경상북도,봉화군,83.11,77.46,84.08,84.01,86.19,85.28,7.82
2021,6년,남성,경상북도,울진군,78.80,71.36,79.54,79.25,83.73,83.39,12.03
2021,6년,여성,경상북도,울진군,87.15,82.73,87.60,87.90,87.53,89.91,7.18
2021,6년,전체,경상북도,울진군,83.29,76.31,83.98,83.99,86.54,87.32,11.00
2021,6년,남성,경상북도,울릉군,82.80,76.61,85.35,82.98,91.84,86.09,9.47
2021,6년,여성,경상북도,울릉군,89.73,85.57,95.53,86.12,92.26,97.12,11.55
2021,6년,전체,경상북도,울릉군,86.76,80.28,90.26,85.16,94.13,92.46,12.19
2021,4년,남성,경상남도,전체,80.16,74.62,80.63,81.34,82.23,83.12,8.50
2021,4년,여성,경상남도,전체,86.62,82.92,86.55,87.33,87.88,89.19,6.26
2021,4년,전체,경상남도,전체,83.63,78.67,83.84,84.63,85.43,86.61,7.94
2021,6년,남성,경상남도,창원시 의창구,80.48,75.52,80.75,80.92,82.63,83.72,8.20
2021,6년,여성,경상남도,창원시 의창구,85.52,82.48,85.17,86.24,85.86,88.84,6.36
2021,6년,전체,경상남도,창원시 의창구,83.29,79.04,83.17,83.85,84.51,86.97,7.93
2021,6년,남성,경상남도,창원시 성산구,81.10,77.92,80.84,81.02,82.60,84.16,6.24
2021,6년,여성,경상남도,창원시 성산구,85.89,84.90,85.34,85.33,86.31,87.97,3.08
2021,6년,전체,경상남도,창원시 성산구,83.79,81.52,83.33,83.51,84.76,86.58,5.06
2021,6년,남성,경상남도,창원시 마산합포구,79.52,73.86,80.11,80.95,80.64,83.38,9.52
2021,6년,여성,경상남도,창원시 마산합포구,86.41,82.50,86.40,86.94,87.82,90.43,7.93
2021,6년,전체,경상남도,창원시 마산합포구,83.19,78.06,83.45,84.31,84.50,87.33,9.27
2021,6년,남성,경상남도,창원시 마산회원구,80.09,73.94,80.05,81.50,82.97,83.45,9.51
2021,6년,여성,경상남도,창원시 마산회원구,86.28,82.96,85.72,88.81,86.32,88.98,6.02
2021,6년,전체,경상남도,창원시 마산회원구,83.33,78.27,83.08,84.95,84.95,86.50,8.23
2021,6년,남성,경상남도,창원시 진해구,80.73,75.26,81.52,81.55,81.56,85.71,10.45
2021,6년,여성,경상남도,창원시 진해구,86.37,83.12,86.32,88.08,87.26,87.79,4.68
2021,6년,전체,경상남도,창원시 진해구,83.75,79.14,84.09,84.97,84.55,87.12,7.98
2021,6년,남성,경상남도,진주시,79.85,74.46,80.37,80.42,82.17,83.08,8.62
2021,6년,여성,경상남도,진주시,87.12,83.77,87.04,87.22,88.29,90.56,6.79
2021,6년,전체,경상남도,진주시,83.75,79.03,84.02,84.09,85.60,87.22,8.18
2021,6년,남성,경상남도,통영시,78.39,72.83,79.38,80.41,79.12,81.46,8.62
2021,6년,여성,경상남도,통영시,85.74,82.00,86.19,86.66,86.71,87.56,5.56
2021,6년,전체,경상남도,통영시,82.18,77.15,82.94,83.77,82.91,85.04,7.89
2021,6년,남성,경상남도,사천시,79.30,73.57,80.55,80.68,80.42,82.17,8.60
2021,6년,여성,경상남도,사천시,86.33,81.24,86.37,86.55,90.36,89.95,8.72
2021,6년,전체,경상남도,사천시,83.08,77.37,83.82,84.00,85.00,86.36,8.99
2021,6년,남성,경상남도,김해시,80.20,75.69,80.41,80.75,82.07,82.92,7.23
2021,6년,여성,경상남도,김해시,85.77,82.98,85.78,85.57,86.94,88.13,5.16
2021,6년,전체,경상남도,김해시,83.23,79.33,83.25,83.45,84.86,86.01,6.68
2021,6년,남성,경상남도,밀양시,78.70,72.90,78.82,80.06,81.23,81.55,8.65
2021,6년,여성,경상남도,밀양시,85.40,81.99,85.43,86.77,87.01,86.02,4.03
2021,6년,전체,경상남도,밀양시,82.32,77.30,82.35,83.85,84.61,84.22,6.91
2021,6년,남성,경상남도,거제시,80.11,75.41,80.35,81.15,81.47,83.37,7.96
2021,6년,여성,경상남도,거제시,85.91,83.44,85.52,86.18,86.61,87.99,4.55
2021,6년,전체,경상남도,거제시,83.28,79.24,83.24,83.96,84.52,86.16,6.92
2021,6년,남성,경상남도,양산시,80.31,75.46,79.96,81.92,81.96,83.25,7.78
2021,6년,여성,경상남도,양산시,86.61,83.32,86.38,86.70,86.87,91.81,8.48
2021,6년,전체,경상남도,양산시,83.63,79.36,83.21,84.60,84.74,87.39,8.03
2021,6년,남성,경상남도,의령군,78.93,71.63,79.71,81.11,81.79,82.36,10.73
2021,6년,여성,경상남도,의령군,86.24,81.09,88.13,88.98,87.17,86.49,5.40
2021,6년,전체,경상남도,의령군,82.82,75.95,84.32,85.22,84.92,84.74,8.80
2021,6년,남성,경상남도,함안군,79.12,73.82,79.53,80.24,81.83,81.18,7.36
2021,6년,여성,경상남도,함안군,86.76,83.41,86.79,87.67,88.13,88.50,5.09
2021,6년,전체,경상남도,함안군,83.17,78.43,83.36,84.11,85.41,85.23,6.80
2021,6년,남성,경상남도,창녕군,79.03,73.07,80.36,81.05,80.05,81.86,8.78
2021,6년,여성,경상남도,창녕군,85.06,80.54,85.92,85.05,86.80,87.99,7.45
2021,6년,전체,경상남도,창녕군,82.28,76.51,83.40,83.57,83.64,85.33,8.83
2021,6년,남성,경상남도,고성군,78.48,71.02,78.32,81.38,81.48,82.15,11.12
2021,6년,여성,경상남도,고성군,86.56,84.06,86.69,85.78,88.29,89.02,4.96
2021,6년,전체,경상남도,고성군,82.47,76.87,82.17,83.77,85.27,85.37,8.50
2021,6년,남성,경상남도,남해군,78.74,71.85,80.58,79.39,81.86,81.24,9.39
2021,6년,여성,경상남도,남해군,86.85,82.14,86.80,88.43,87.36,92.52,10.38
2021,6년,전체,경상남도,남해군,82.91,76.65,84.03,84.02,84.87,86.11,9.46
2021,6년,남성,경상남도,하동군,78.89,72.18,80.73,79.34,81.20,82.16,9.98
2021,6년,여성,경상남도,하동군,86.93,82.72,86.59,88.07,87.77,91.04,8.32
2021,6년,전체,경상남도,하동군,83.05,77.15,83.90,84.01,84.79,86.35,9.20
2021,6년,남성,경상남도,산청군,79.62,73.81,79.72,82.29,80.71,83.03,9.21
2021,6년,여성,경상남도,산청군,86.33,82.74,87.23,86.60,88.89,88.13,5.39
2021,6년,전체,경상남도,산청군,83.24,78.04,83.51,84.86,85.06,86.44,8.40
2021,6년,남성,경상남도,함양군,78.60,73.79,77.00,80.46,81.13,82.68,8.89
2021,6년,여성,경상남도,함양군,87.84,84.34,88.47,90.05,87.71,89.35,5.02
2021,6년,전체,경상남도,함양군,83.20,78.52,82.74,85.42,84.72,86.22,7.70
2021,6년,남성,경상남도,거창군,78.81,73.03,78.93,80.24,80.02,82.95,9.92
2021,6년,여성,경상남도,거창군,87.94,83.18,87.73,90.52,90.89,90.33,7.14
2021,6년,전체,경상남도,거창군,83.53,78.00,83.47,85.25,85.08,87.20,9.20
2021,6년,남성,경상남도,합천군,78.69,72.69,78.94,80.26,81.59,81.80,9.11
2021,6년,여성,경상남도,합천군,85.92,83.64,85.56,85.70,86.64,89.08,5.44
2021,6년,전체,경상남도,합천군,82.56,77.51,82.64,83.25,84.83,85.75,8.23
2021,4년,남성,제주특별자치도,전체,80.70,74.31,81.41,81.77,84.27,83.60,9.29
2021,4년,여성,제주특별자치도,전체,88.27,84.34,88.04,88.90,89.27,91.61,7.27
2021,4년,전체,제주특별자치도,전체,84.65,79.01,84.91,85.49,87.31,87.78,8.76
2021,6년,남성,제주특별자치도,제주시,80.56,74.47,81.32,81.58,83.20,83.65,9.18
2021,6년,여성,제주특별자치도,제주시,87.74,83.80,87.85,88.92,88.55,90.36,6.56
2021,6년,전체,제주특별자치도,제주시,84.42,79.01,84.89,85.41,86.36,87.55,8.54
2021,6년,남성,제주특별자치도,서귀포시,80.43,74.00,80.52,82.45,82.96,84.06,10.06
2021,6년,여성,제주특별자치도,서귀포시,88.34,84.23,87.65,89.26,90.26,91.47,7.24
2021,6년,전체,제주특별자치도,서귀포시,84.52,78.77,84.18,86.18,87.03,87.91,9.14
